,Unnamed: 0.1,Unnamed: 0,review,rating,sentiment_by_rating
13121,13121,13121,sulit batal tiket beli tiket ribet pakai akun dasar kode otp kirim aplikasi,1,0
13122,13122,13122,bodoh banget aplikasi anjing,1,0
13123,13123,13123,kelas kai  batal tiket banget cair cair uang,1,0
13124,13124,13124,baik lagging bayar ganggu,2,0
13125,13125,13125,ribet ubah jadwal batalin tiket pdahal repurchase biaya ganti kirim penuh potong itu sulit minimal h jam masuk akal,1,0
13126,13126,13126,kai korupsi sih beli tiket tingkat tingkat,1,0
13127,13127,13127,app lihat jadwal kereta pakai fitur antri nunggu menit stand halaman buang nyaman guna mesan bikin sistem antri make sense checkout harus cari jadwal antre sesal app mohon baik sistem nyaman,1,0
13128,13128,13128,kurang banget kai tingkat sistem amburadul daftar akun dasar ponsel susah banget daftar ayo kelas kai app susah daftar masak bagus app baik mudah sedang,1,0
13129,13129,13129,isi saldo masuk baik sistem bagus payah tingkat bagus mah paka admin kecewa,1,0
13130,13130,13130,jelek tipu masyarakat bayar nomor kursi menit tiket hilang padalan pesan h usaha kai korupsi uang masyarakat,1,0
13131,13131,13131,sih transaksi bayar oke tiket kkuar iya solusi pesan tiket sedang sangkut gimna sih solusi,1,0
13132,13132,13132,beli tiket kereta daftar member dasar daftar gagal kirim otp,1,0
13133,13133,13133,data simpan si akun kereset dasar,1,0
13134,13134,13134,tahap bayar saldo kai pay potong eh ujung error tiket gin solusi saldo ngerugiin orang baik,1,0
13135,13135,13135,kelas usaha kai gin bayar qris input,1,0
13136,13136,13136,daftar meber besik ribet beli tiket apek bansos lengkap pepek,1,0
13137,13137,13137,install aplikasi kai akses coba promosi usia kontak kai aplikasi nomor reduksi cocok kontak aplikasi hubung customer service h nomor reduksi digitalisasi sepakat uninstal kai akses pindah beli tiket tokopedia anti ribet,1,0
13138,13138,13138,aplikasi pesan tiket uninstall reinstall tetep pakai aplikasi dibenerin biar guna gituu,1,0
13139,13139,13139,metode bayar e wallet jalur hapus payah,1,0
13140,13140,13140,diupdate bayar,1,0
13141,13141,13141,habis baharu buka baik,1,0
13142,13142,13142,stasiun kepanjen layan buruk kerja etika tugas aman masak salah nik digit masuk kecewa,1,0
13143,13143,13143,hasil masuk masuk gagal otp masuk heran,1,0
13144,13144,13144,aplikasi masuk buruk,1,0
13145,13145,13145,forced tutup pdhl ponsel sinyal kompatibel baik iya,1,0
13146,13146,13146,baik error error format mobile ponsel valid data aplikasi mohon atas,2,0
13147,13147,13147,aplikasi akses buka langsung,1,0
13148,13148,13148,aplikasi error bayar qris ngebug bayar pakai muncul kode mbayar error usaha kerja buka loker cari kembang apps error,1,0
13149,13149,13149,aplikasi niat iya model gin jual kacang iya milik usaha kalah third party asli parah sengaja sih faktor telo telo,1,0
13150,13150,13150,cocok tinggal bayar nunggu qris muncul loading aplikasi fitur lihat qris bayar lancar,2,0
13151,13151,13151,masuk uang kas professional aneh,1,0
13152,13152,13152,habis buka sistem ponsel admin baik beli tiket pulang,2,0
13153,13153,13153,baru masuk akun,2,0
13154,13154,13154,aplikasi dasar customer poin view user interface ux tampil fitur metode bayar ribet bayar kartu kredit simpen data isi ulang loading fitur diaksess,1,0
13155,13155,13155,buru buru beli tiket krl jam masuk nominal lambat kereta tertawa,1,0
13156,13156,13156,usaha kerja aplikasi lambat susah,1,0
13157,13157,13157,sumpah iya aplikasi busuk instagram kirim pesan da tanggap website beli kakak bandara akses,1,0
13158,13158,13158,msusah pesan tiket buffering benerin biar mudah aneh sulit,1,0
13159,13159,13159,fungsi tombol keranjang kasih limit tombol keranjang,1,0
13160,13160,13160,app buka iya baik sistem,1,0
13161,13161,13161,pesan tiket kereta lokal beli pergi tunjuk habis dukung sistem ponsel,1,0
13162,13162,13162,bayar loading kecancel,1,0
13163,13163,13163,lambat muter muter el gasing,1,0
13164,13164,13164,tampil segar cepat responsif disarannkan transaksi atas jam malam pusat mati,5,1
13165,13165,13165,akun dasar isi pesan iya baik rating jelek sulit masyarakat,2,0
13166,13166,13166,tampil aplikasi bagus sayang guna lambat masuk catat masuk baik tampil doank chakep fitur,1,0
13167,13167,13167,sumpah  banget aplikasi beli tiket cocok h aplikasi buka cocok suruh masuk masuk email tetep gagal gila iya emosi banget aplikasi cacat dibenerin sumpah  erorr kadang ps beli tiket rute muncul si solusi nyaa masuk emosi banget,1,0
13168,13168,13168,pesan tiket luemot niat aplikasi ambil turun,1,0
13169,13169,13169,aplikasi emang cacat,1,0
13170,13170,13170,aplikasi cacat parah banget error alur sistem cacat banget ngelist lelah,1,0
13171,13171,13171,potong reduksi muncul alias anggota keluarga,1,0
13172,13172,13172,beli ticket kereta diri surabaya sedia beli traveloka ticket sih,2,0
13173,13173,13173,lihat jadwal krl kacau tidak cocok jadwal transit jelek kereta garis bekas tektok kereta garis tangerang cocok kereta tangerang kereta garis bekas berangkat sih manajemen krl jadwal sih masinis bawa kereta garis tangerang telatin masuk duri,1,0
13174,13174,13174,paham aplikasi lambat coba kali,1,0
13175,13175,13175,jujur payment kocak kode bayar pesan qris muncul rumah payment,2,0
13176,13176,13176,tes pergi siar langsung apps baru playstore ponsel merk error cocok pesan makan buru kejar tayang aplikasi lihat fitur egak kembang aplikasi,1,0
13177,13177,13177,aplikasi idiot aplikasi idiot pesan rumit main delist app google play store asuw buang,1,0
13178,13178,13178,mantap sih pulang pergi sedang males motor sip,5,1
13179,13179,13179,ngelagg aneh iya aplikasi tertawa,1,0
13180,13180,13180,kesal banget tinggal bayar muncul kode qris ubah bayar online baik aplikasi,2,0
13181,13181,13181,aplikasi mental cocok buka pesan tiket direspon cepat error,1,0
13182,13182,13182,let everyone ticket trip akun without akses fitur railfood jalan pesan food sana train also otp resets pikir numbingly annoying sepakat budget laku,1,0
13183,13183,13183,isi saldo langsung masuk nunggu harus nominal masuk sesuai biaya admin biaya admin mahal,2,0
13184,13184,13184,force close melulu,1,0
13185,13185,13185,langgan setia kai pdhl pesan tiket error cocok bayar muncul barcode alhasil habis tiket isi kaipay masuk pdhl saldo kurang dibenerin aplikasi,2,0
13186,13186,13186,apps beli tiket menit isi mbanking kai pay masuk tunda mikir apps masalah usaha rugi bangkrut tutup kai,1,0
13187,13187,13187,aplikasi kocak,1,0
13188,13188,13188,lambat banget error booking tiket bayar lambat banget app jaring iya lancar error parah tidak kluar payment dadak bayar history tidak muncul tool payment,1,0
13189,13189,13189,jelek aplikasi daftar verif ktp close aplikasi kondisi akun terverif dana sih busuk kumpul poin akun verif ulang ulang close aplikasi hapus akun ulang verif ulang kalah sedia layan belah maju usaha kerja,1,0
13190,13190,13190,updet masuk cook,1,0
13191,13191,13191,error aplikasi bayar kaipro trouble debit tiket muncul aju kembali uang ruibet banget,1,0
13192,13192,13192,aplikasi pemerinta berhasih emosi beli tiket basik kirim verifikasi sms kirim ulang catat pindah ponsel,1,0
13193,13193,13193,bayar pakai qriss bayar online succes transaksi bukti tiket masuk iya solusi iya kali tiket raib biarin,1,0
13194,13194,13194,sumpah kesal aplikasi ngebugnye mantab pesan bayar suruh lunasin lhaa uang bayar sehat sehat,1,0
13195,13195,13195,tertawa lihat jadwal kereta malam muncul lihat dekat muncul jarak dekat muncul gmnsi kembang aplikasi rilis tes gasih aplikasi puyengg banget pakai aplikasi tertawa,1,0
13196,13196,13196,re-login beli tiket hilang pdhl catat akun,1,0
13197,13197,13197,aplikasi kai beli pulsa iya,4,1
13198,13198,13198,versi baru masuk aplikasi buka rua pokok,1,0
13199,13199,13199,uang kai ribu masuk ribu maksud,1,0
13200,13200,13200,notif abdet abdet zoonk,1,0
13201,13201,13201,tingkat app trouble pesan tiket sulit tim kelas usaha kerja payah,1,0
13202,13202,13202,saldo masuk aplikasi anak bangsa ribet,1,0
13203,13203,13203,pesan rata kota bandung jogja muncul jadwal sedia pikir rute coba gambir bandung gambir surabaya tetep jadwal sedia aplikasi delete unduh tetep muncul jadwal sistem ponsel coba lihat aplikasi traveloka jadwal,1,0
13204,13204,13204,kai aplikasi susah aplikasi heran pakai jalur gampang sulitt,1,0
13205,13205,13205,turut aplikasi bantu iya pesan gari biar bagi tiket bayar mudah pakai qr code qris,5,1
13206,13206,13206,bayar susah mangka orang aplikasi belah aplikasi guna ramah,2,0
13207,13207,13207,aplikasi tarik user interface ux nabrak guna ramah kerja qa,1,0
13208,13208,13208,belli tiket gagal status timeout saldo customer service suruh tunggu konfirmasih solusi,1,0
13209,13209,13209,maaf pramugari ramah,1,0
13210,13210,13210,kopsekop sekop aplikasi usaha kerja error pesan bilang pesan pesan per-hari orang,1,0
13211,13211,13211,aplikasi geblek,1,0
13212,13212,13212,tingkat selesai cocok masuk aneh,1,0
13213,13213,13213,ubah signifikan transportasi masal bantu guna hilang transaksi manual baik proses jaya negara,5,1
13214,13214,13214,suruh daftar member dasar denied beli tiket hambat tingkat ampas banget,1,0
13215,13215,13215,niat kembang aplikasi kasih metode bayar pesan krl kai pay saldo nunggu jam masuk saldo dasar guna,1,0
13216,13216,13216,beli tiket gagal uang dibalikin complain customer service solusi,1,0
13217,13217,13217,jelek aneh abal abal aplikasi,1,0
13218,13218,13218,aplikasi benah aplikasi matang suguh masyarakat bintang sulit hubung call center kembali uang aplikasi susah aplikasi error,1,0
13219,13219,13219,daftar dasar masuk suruh daftar aplikasi guna milik kai,1,0
13220,13220,13220,pesan jadwal kereta kota lokal muncul pilih kereta uninstall aplikasi clear sisa catat aplikasi error hapus akun gagal,1,0
13221,13221,13221,buset aplikasi kelas usaha kerja lambat jelek banget gin sedih banget bikin bagus banget susah mudah iya ayo baik sedang sistem aplikasi usaha kerja sanggup banget iya,1,0
13222,13222,13222,beli tiket tingkat akun dasar tingkat akun dasar beli tiket,1,0
13223,13223,13223,otp susah coba hidup astagfirulloh,2,0
13224,13224,13224,anjing metode bayar sedia tingkat saldo tetep isi saldo kai pay saldo nol mutasi mbangking potong benenr aplikasi terlemott usaha kai dibenerin sistem,1,0
13225,13225,13225,aplikasi kerja negara bodoh beli tiket bayar kode booking buang anggar,1,0
13226,13226,13226,batalin tiket ramah bingung langgan,1,0
13227,13227,13227,mudah bantu stasiun beli tiket aplikasi akses kai selesai urus aplikasi gas unduh,5,1
13228,13228,13228,akses kai akses pakai andro itu otp kunjung beli konter tolak pakai aplikasi,1,0
13229,13229,13229,aplikasi bodoh beli tiket uang potong tiket,1,0
13230,13230,13230,maintenance bohong gin jadwal kakak ubah hik,1,0
13231,13231,13231,pesan tiket wajib member dasar gilir isi data lengkap input otp coba ulang tetep uninstall install ulang tetep tahun tetep baik,1,0
13232,13232,13232,jadwal krl akses muter muter maintenance diberitahu notifikasi langsung direspon,5,1
13233,13233,13233,suruh ajar sabar apps iya cari stasiun error,2,0
13234,13234,13234,loading kerja butuh spek dewa output jelek,1,0
13235,13235,13235,otp kirim tulis otp valid emamg anjing,1,0
13236,13236,13236,pesan tiket saldo potong barcode muncul muncul saldo huu,1,0
13237,13237,13237,fetch data iya salah,1,0
13238,13238,13238,jelek sumpahh berangkat kerja aplikasi loading paket buka youtube high definition lancar jaya aplikasi busuk,1,0
13239,13239,13239,booked ticket tegalluar halim july etd july mistakenly made hour depart try change schedule option available ticket,1,0
13240,13240,13240,aplikasi gajelass isi data kali verif pesan,1,0
13241,13241,13241,masuk kai acces gagal data,4,1
13242,13242,13242,error waras,1,0
13243,13243,13243,evaluasi oembayaran,1,0
13244,13244,13244,aplikasi masalah mang aplikasi korupsi korupsi,1,0
13245,13245,13245,unduh aplikasi percumaa pesan daftar akun dasar daftar gagal sistem tidak jual tiket kereta lokal masuk traveloka app tidak guna tulis review langsung hapus aplikasi terima kasih,1,0
13246,13246,13246,aplikasi rusak kelas kai aplikasi susah daftar member dasar kirim otp serasi validd,1,0
13247,13247,13247,pesan daftar premium tetep daftar ulang benerin gaji teknisi,1,0
13248,13248,13248,coba krl cocok uprade mamber dasar gin,1,0
13249,13249,13249,otp masuk cocok coba invalid,1,0
13250,13250,13250,aplikasi sampah nunggu menit tiket hangus pesan ulang sampah,1,0
13251,13251,13251,verifikasi kai bodoh,2,0
13252,13252,13252,akun dasar pakai akun simpan kali input nunggu otp kirim ebih mudah website pesan app gin mohon baik sistem app mudah ribet gin,1,0
13253,13253,13253,iya bayar tiket metode mbanking kali catat salah internet lancar  gin males pesan tiket pakai aplikasi,1,0
13254,13254,13254,masuk gagal susah pesan tiket,1,0
13255,13255,13255,beli tiket h berangkat error aplikasi cocok masuk repot bingung gamasalah harga kali repot customer buru,1,0
13256,13256,13256,banget alhasil masuk iya iya iya tambahin fitur kirim rekening kai pay uang endap kai pay kirim rekening fitur baik fitur butuh banget terima kasih,1,0
13257,13257,13257,bingung masuk kode otp masuk aplikasi,1,0
13258,13258,13258,aplikasi kai gaya gaya pakai,1,0
13259,13259,13259,mesan dasar dasar kode verifikasi muncul langsung halaman utama mohon solusi perhati terima kasih,1,0
13260,13260,13260,rutin pakai kereta deposit masuk history transfer uang potong viralin benerin aplikasi pakai aplikasi aplikasi bohong inisiatif benerin,1,0
13261,13261,13261,verifikasi kali error melulu,1,0
13262,13262,13262,pesan tiket selasa besok notif lewat batas pesan pesan tiket,2,0
13263,13263,13263,masuk aplikasi daftar member dasar ulang marah sih masuk member dasar iring error isi daftar member dasar tekan lanjut tingkat,1,0
13264,13264,13264,tibett baik system nya,1,0
13265,13265,13265,aplikasi bodoh rekrutment kualifikasi hasil kerja sesuai kendala bulan fixedd iya tuhan iya rabbii mesen tiket daftar ulangg teruss sekolah negeri amaatt,1,0
13266,13266,13266,kereta ekonomi bus eksekutif tertawa,1,0
13267,13267,13267,saldo kaipay debet kode qris muncul pilih bayar pakai qris kebooking tiket muncul respon cannot booking banding booking terang apa booking harga tiket tiket reguler pergi tunjuk sembarang,1,0
13268,13268,13268,pesan tiket akun dasar cocok isi data error,1,0
13269,13269,13269,pakai qris kai pay transfer rekening mandiri saldo teroakai muncul status success saldo kai pay kurang saldo masuk rekening tuju,2,0
13270,13270,13270,tambah ticket pesan tekan jalan kai aplikasi jelek gin susah,1,0
13271,13271,13271,masuk ulang akun dasar melulu dilogin bodoh,1,0
13272,13272,13272,layan jelek suka fitnah sengaja bablas pure rute kereta pramugara sopan ngingetin analis duluu,1,0
13273,13273,13273,jadwal jam kereta lambat parah,1,0
13274,13274,13274,aplikasi jual tiket ribet,1,0
13275,13275,13275,buka izin lokasi tekan lanjut iya uninstall install ulang solusi admin,1,0
13276,13276,13276,pramugari perempuan ramah langgan berta sindir mata guna aplikasi pesan makananan aplikasi suruh jalan gerbong makan,1,0
13277,13277,13277,parah aplikasi error pesan traveloka uang hilang payah,1,0
13278,13278,13278,buka suu diupdate,1,0
13279,13279,13279,saldo saldo isi,1,0
13280,13280,13280,cancel tiket cocok lihat tiket cancel hilang dana sih rugi,1,0
13281,13281,13281,aplikasi perintah daftar kode verifikasi muncul aplikasi muter muter informasi kode sms kirim alamat email kirim email sms,1,0
13282,13282,13282,cari fitur batal pesan susah maaf temu salah tampil desain app,1,0
13283,13283,13283,aplikasi bodoh baik suu,1,0
13284,13284,13284,pesan member dasar daftar blok,1,0
13285,13285,13285,apps kali masuk kode otp tetep valid,1,0
13286,13286,13286,pesan tingkat member dasar gilir isi proses kirim kode otp si,1,0
13287,13287,13287,maaf rugi ganggu pakai pemberitahuan stasiun beli tiket rugi pakai,2,0
13288,13288,13288,daftar member dasar muncul otp buangett cocok daftar besok bilang daftar alhasil daftar ulang nunggu otp muncul banget saldo kaipay potong tetep potong terang potong,1,0
13289,13289,13289,buka kai akses tba akun hilang suruh masuk,1,0
13290,13290,13290,masak dana saldo dikai pay potong tiket gin bingung coba,1,0
13291,13291,13291,aplikasi jelek niat,1,0
13292,13292,13292,fokuss benerin aplikasi nge error akses perang tiket tolong perang tiket malam bagi aplikasi ngebug kesel banget,1,0
13293,13293,13293,simpan data akun,1,0
13294,13294,13294,pesan member dasar premium lengkapin data ehh catat selesai suruh daftar member dasar sumpah ribet banget aplikasi buang pesan traveloka tiketcom,1,0
13295,13295,13295,daftar akun dasar iya bilang email hape daftar aneh bangett mohon bantu balas iya,1,0
13296,13296,13296,kai pay masuk masuk aplikasi sampahh guna fungsi gajelass berharapp aplikasi,1,0
13297,13297,13297,applikasi kelas usaha kerja jelek pol performa beli tiket batasin booking payah,1,0
13298,13298,13298,aplikasi akurat responsif informasi beli tiket potong tiket muncul tiket hilang juli,1,0
13299,13299,13299,aplikasi akun premium uang hilang riwayat,1,0
13300,13300,13300,kembang aplikasi sih aplikasi pakai saldo masuk masuk jam aplikasi saldo tahan,1,0
13301,13301,13301,tiket dibatalin alas guna tumpang beda nama cerita,1,0
13302,13302,13302,seabank masuk iya allah uang ribu,1,0
13303,13303,13303,pesan jam nunggu verifikasi jam kursi hah sedia aneh susah,1,0
13304,13304,13304,anggar alir aplikasi urus aplikasi bohong,1,0
13305,13305,13305,aplikasi bajing isi data taikk,1,0
13306,13306,13306,bayar online ovo ndakbisa payment,1,0
13307,13307,13307,pesan bayar pakai railpoin complain customer service bilang pilih bayar pakai railpoin aplikasi bingung,2,0
13308,13308,13308,tingkat akun dasar isi data proses,1,0
13309,13309,13309,isi saldo masuk saldo,1,0
13310,13310,13310,gin,1,0
13311,13311,13311,suruh dasar premium bayar tera bayar pakai qris bayar online ovo digunain lucu banget aktivasi kaipay langsung saldo langsung ter suruh nunggu menit sedang wt buru pakai aplikasi pakai aplikasi beli tiket job kai aplikasi minus sesuai kelas usaha kerja moga benah,1,0
13312,13312,13312,masuk error babget sms kirim email sms error tambah toket tambah tiket jelek aplikasi fokus digital apps zaman digital kelas kai jelek aplikasi,1,0
13313,13313,13313,baik bijak kembali uang cepat cepat proses kembali uang bukti usaha kredibel proses berrti manajemen bagus terima kasih,1,0
13314,13314,13314,aplikasi jelek tingkat akun dasar,1,0
13315,13315,13315,bayar ribet,1,0
13316,13316,13316,sebener bantu unduh baharu ribet sebentar buka masuk sedang pakai kode otp nunggu sedang pesan masuk ribet sih pakai masuk jam menit,4,1
13317,13317,13317,baik saldo langsung masuk masuk aplikasi itu kena potong jelek bnget sumpah aplikasi,1,0
13318,13318,13318,saldo nunggu saldo masuk akun terlogout fetching menu railfood akurat lambat putar sangkut,1,0
13319,13319,13319,baik app booking tiket notif cannot booking banding,1,0
13320,13320,13320,sih data sihh astagaa,1,0
13321,13321,13321,lelah tulis data mes,1,0
13322,13322,13322,mesen tiket susah banget pulpen bayar tolong gin usaha,1,0
13323,13323,13323,lambat banget kai pay banget tiket ambil orang kontoll beli tiket pakai gopay aplikasi ontol,1,0
13324,13324,13324,trip tanggal juli kakak argo cheribon pesan rail food aplikasi pesan kereta jalan aplikasi wrong luar lucu pramugara jaja makan gerbong restorasi duduk kereta ekonomi sejati lewat posisi kakak restorasi kereta ekonomi pramugara lewat gang pesan order tolak alas pramugara jaja kereta ekonomi sebentar alas biar bagi posisi kereta ekonomi restorasi direstock sedang iya serius na,1,0
13325,13325,13325,bgm akun aktif sepakat,5,1
13326,13326,13326,akun masuk pemberitahuan masuk perangkat masuk arah akun pdhl riwayat jalan poin akun,2,0
13327,13327,13327,batas pesan tiket sih kai rugi mayan  orang bolak pakai kereta ekonomi,2,0
13328,13328,13328,riwayat hasil transaksi tiket beli sih aneh saldo kaspro hangus saldo,1,0
13329,13329,13329,hati pakai aplikasi saldo kai pay hilang ribu,1,0
13330,13330,13330,aplikasi bukuk tibasaldo kai pay transaksi jam saldo tulis transaksi gaya pakai online jelek sistem,1,0
13331,13331,13331,batal mesan tagih mesen booking hari aneh banget mesen,1,0
13332,13332,13332,sumpah aplikasi aneh saldo kaipay sedot transaksi apa beli tiket apa,1,0
13333,13333,13333,aplikasi niat sungguh jaga aplikasi layan tranportasi plat merah malu kurang lelah menuliskanny wakil sakit hati jnc,1,0
13334,13334,13334,saldo aplikasi tibatiba saldo hilang,1,0
13335,13335,13335,pesan makan pdhl masuk kode booking,2,0
13336,13336,13336,aplikasi makan gaji buta gaji aplikasi jelek,1,0
13337,13337,13337,instan e wallet,2,0
13338,13338,13338,pesan tiket tulis maksimal pesan tiket per-hari pesan tiket kacau solusi,1,0
13339,13339,13339,loading selesai cocok payment oke force close cocok buka app booking ulang eh daftar suruh daftar ulang ktp aduh,1,0
13340,13340,13340,pesan railfood akun dasar,1,0
13341,13341,13341,sulit aju kembali uang ganti jadwal terima kasih,1,0
13342,13342,13342,aplikasi ubah data verifikasi,1,0
13343,13343,13343,tulis seat cocok sen seat available cocok nge lihat tiket si selesai gilir si refound cair kembang,1,0
13344,13344,13344,minimal sistem rancang basis data kuat proses bisnis aneh aplikasi guna informasi kembang aplikasi,1,0
13345,13345,13345,akun dasar,1,0
13346,13346,13346,mohon bantu menu lrt aplikasi,2,0
13347,13347,13347,loading daftar akun dasar sulit aplikasi masuk suruh daftar akses cocok isi data keteranga daftar beli tiket daftar,1,0
13348,13348,13348,error member profile member premium transaksi buka eh profile hilang lengkap profile member premium gagal cocok tekan sms ponsel sms terima input otp muncul lembar posisi input profile coba mohon baik,1,0
13349,13349,13349,apps bodoh pesan suruh tingkat dasar lengkap data isi besok pesan isi tingkat iya permanen,1,0
13350,13350,13350,iya saldo saldo kai pay masuk bangett,1,0
13351,13351,13351,pesan tiket isi data isi lihat profile pesan kalos input data profile,4,1
13352,13352,13352,kasih bintang biar baik programmer fungsi tambah tiket beli aplikasi tiga tombol tambah fungsi tiket susah pesan makan aplikasi,1,0
13353,13353,13353,daftar dasar terus repot,2,0
13354,13354,13354,daftar member dasar aplikasi banget,1,0
13355,13355,13355,kasih bintang dasar app fitur ticketing whoosh layak nilai user interface ux tampil buruk error saat ngedisplay jadwal feeder,1,0
13356,13356,13356,beli tiket daftar dasar daftar dasar tekan ngirim kode otp cocok dimasukin kode otp gagal super aneh kasih bintang milyar kasih deh benerin sistem ngarep online,1,0
13357,13357,13357,isi data beli tiket error muter muter kocaakk aplikasi perintah sumpah,1,0
13358,13358,13358,daftar akun dasar aplikasi daftar akun dasar terus sih aplikasi empat isi formulir akun dasar hasil jam masuk aplikasi suruh daftar akun dasar lelah,1,0
13359,13359,13359,register kali verifikasi masuk brkali bilang valid ampunn app gin amatt bangett,1,0
13360,13360,13360,akun dasar buka ulang app ulang si aplikasi kelas kai gin,1,0
13361,13361,13361,banyak korupsi aplikasi beres,1,0
13362,13362,13362,aplikasi cacat error pesan tiket kereta,1,0
13363,13363,13363,error proses loading pdhl internet lancar,1,0
13364,13364,13364,iya data dimasukin kali ribet tuju aplikasi mudah,1,0
13365,13365,13365,aplikasi oke busuk perang tiket malam refresh orang dungu muncul bayar pakai qr code wth wrong yall kelas kai laku,1,0
13366,13366,13366,payment ovo bayar online baik ngebug,2,0
13367,13367,13367,kembali uang susah nyambungin metode bayar aplikasi e-commerce pay kembali uang,1,0
13368,13368,13368,jalan makan uang kursi derajat parah banget sih,1,0
13369,13369,13369,user interface ux tampil tambah cakep,5,1
13370,13370,13370,ganti aplikasi tumpang susah lihat posisi kereta susah aplikasi gampang sederhana ribet,1,0
13371,13371,13371,aplikasi bodoh berangkat ganggu cetak tiket bodoh,1,0
13372,13372,13372,user interface ux tampil complain app banget error bayar tiket app error tiket akses bukti bayar kirim email attachment tiket beda railink kelola,1,0
13373,13373,13373,aplikasi catat member dasar premium beli tiket commuterline saldo potong tiket muncul aplikasi,1,0
13374,13374,13374,aplikasi kai tanggung benerin,1,0
13375,13375,13375,apasihh cocok desak pesan tiket masuk ulang tidak banget cocok masuk tidak,1,0
13376,13376,13376,daftar dasar kirim otp sms dimasukin kode bilang valid buang tenaga,1,0
13377,13377,13377,cannot booking banding booking iya beli tiket posisi tiket pakai beli tiket terang banding perbaiko aplikasi,1,0
13378,13378,13378,konyol mudah sulit,1,0
13379,13379,13379,pesan daftar jadwal pusat kacau lancar loading gila perbaikin biasa aplikasi perintah lolaa,1,0
13380,13380,13380,coba sebut aplikasi bikin perintah sistem canggih error canggih tidak dasar tekan mah respons diam loading selesai rekrutmen usaha kerja cpns tahap sulit layan masyarakat bintang minus,1,0
13381,13381,13381,pesan tiket kereta daftar member dasar daftar member dasar masuk kode otp valid tim pengenbang error sepakat aplikasi niat mudah sulit guna,1,0
13382,13382,13382,akun dasar sih konfirmasi error baik ignasius jonan,1,0
13383,13383,13383,aplikasi catat susah banget,1,0
13384,13384,13384,admin umum serta unjung larang musik penuh volume telepon lostspeaker ganggu tertawa kenceng ngobrol tertawa hihi,4,1
13385,13385,13385,masuk aplikasi ribet maaf,1,0
13386,13386,13386,naek lrt aplikasi hilang hilang,2,0
13387,13387,13387,halo perintah sehat urus aplikasi gin beres suka kereta aplikasi bohong bohong signin susah,1,0
13388,13388,13388,pesan whoosh gagal verifikasi,1,0
13389,13389,13389,admin baca keluh bohong apkmu,1,0
13390,13390,13390,aplikasi berat error,1,0
13391,13391,13391,buka qr code edit ticket saldo gagal sisa perkara edit tiket kali minimal dibalikin hari balikin,1,0
13392,13392,13392,aplikasi tai suruh isi daftar akun dasar cocok isi data lanjut,1,0
13393,13393,13393,sukses bayar metode qris email bayar sukses kai saldo potong apps status bayar tiket batal otomatis buruk kualitas apps,1,0
13394,13394,13394,coba pilih jadwal bayar niat aplikasi,1,0
13395,13395,13395,aplikasi guna pesan tiket biar ribet ribet parah masak beli tiket jadwal bantu aplikasi,1,0
13396,13396,13396,ketik tuju jadwal aneh,1,0
13397,13397,13397,proses tinggal pesan krl jelas tiketnua kebel engha lewat,2,0
13398,13398,13398,beli tiket daftar proses daftar rusak menit masuk masuk beli tiket tingkat member dasar coba kali rusak tunggu coba jam masuk kode verifikasi sms action lanjut tombol tekan kali coba much akun disabled tiket lokal beli lewatchannel aplikasi pakai,1,0
13399,13399,13399,pesan tiket data kesave bolak isi data error suka catat kacau pakai nanganin aplikasi aplikasi usaha kerja gin banget niat,1,0
13400,13400,13400,aplikasi andal masuk data data input proses susah harap kerja aplikasi,1,0
13401,13401,13401,isi data premium member member sedang app simpen data sikk kembang aplikasi benerin,1,0
13402,13402,13402,payment baik,1,0
13403,13403,13403,checkin tiket buka apps kocak email lucu coba syarat karyawan mumpuni ipk apps bawah ipk salam titik koma,1,0
13404,13404,13404,susah digunain error jadwal muncul enak,1,0
13405,13405,13405,buka pesan kereta luncur aplikasi akomodasi masyarakat set aplikasi game anak anak kai,2,0
13406,13406,13406,masuk gagal data,1,0
13407,13407,13407,gin dikit ganggu dikit ganggu mesen tiket sulid nunggu ganggu tentu,1,0
13408,13408,13408,buat reservasi beli tiket stasiun manggarai stasiun duri kereta bandara hah beli loket,2,0
13409,13409,13409,pesan tiket member dasar kode verifikasi masuk membership ubah,1,0
13410,13410,13410,buka aplikasi tingkat member dasar isi data,1,0
13411,13411,13411,aneh sumpah nyoba lupa sandi tulis gagal nyoba pakai email daftar dasar kadang lambat baru bodoh gin rating turun gara-gara baru noh bagus anjlok layan,1,0
13412,13412,13412,lelah ngetik data tekan lanjut dilanjutin,1,0
13413,13413,13413,pesan tiket bayar e ticket nyata kadaluarsa,1,0
13414,13414,13414,kaspro tiket hilang niat cepat cepat biar beli tiket cepat nunggu proses jadi iya,1,0
13415,13415,13415,ih akun dasar akun dasar isi,1,0
13416,13416,13416,alur otp sok aplikasi,1,0
13417,13417,13417,masuk daftar susah maaf bolak menu otp cocok masuk password timeout pdhl koneksi bagus maksimal kecewa,1,0
13418,13418,13418,daftar member dasar susah otp udab ketik stuk situ beli tiket tertawa,1,0
13419,13419,13419,aplikasi kendala user interface ux tampil versi,5,1
13420,13420,13420,aplikasi pesan tiket cocok kereta error buang uang aplikasi perintah,1,0
13421,13421,13421,pesan app biar mudah eh susah cocok bayar cocok pesan jam berangkat muncul mohon tingkat app kecewa,1,0
